Affiliation,Country,count,latitude,longitude
East London NHS Foundation Trust,United Kingdom,1,54.7023545,-3.2765753
East Metropolitan Health Service,Australia,1,-24.7761086,134.755
East Surrey Hospital,United Kingdom,1,51.2188914,-0.162657356
East Tallinn Central Hospital,Estonia,1,59.42692135,24.75579104
East Timor Eye Program,Timor-Leste,1,-8.7443169,126.063482
Eastbourne District General Hospital,United Kingdom,1,50.78596955,0.270551398
Eastern Asian University,Thailand,1,14.8971921,100.83273
Eastern Mediterranean Public Health Network,Jordan,1,44.6663146,-93.6261918
Eastern Mediterranean University,Turkey,1,35.14523305,33.90729058
Eastern Michigan University,United States,1,42.252349,-83.6228413
Eastern Region Veterinary Research and Development Center,Thailand,1,14.8971921,100.83273
EastHill Corporation,South Korea,1,36.638392,127.6961188
EATG,Germany,1,-6.7956091,39.2392993
Eawag - Swiss Federal Institute of Aquatic Science and Technology,Switzerland,1,47.0023402,8.332862639
EcoHeatlh Alliance,United States,1,39.7837304,-100.445882
?cole de m?decine du Nord de l'Ontario,Canada,1,61.0666922,-107.991707
Ecole Nationale d'Ing?nieurs de Sfax,Tunisia,1,36.8002068,10.1857757
Ecole Nationale Sup?rieure de Chimie de Rennes,France,1,48.1182936,-1.633438565
?cole Normale Sup?rieure,France,1,48.84170715,2.344792313
?cole Pratique des Hautes ?tudes,France,1,50.8500061,4.448432078
?coles polytechniques f?d?rales,Switzerland,1,46.7985624,8.2319736
Ecosystems Research and Development Bureau,Philippines,1,14.15522405,121.236943
Edayathangudy G. S. Pillay Arts and science College-Autonomous,India,1,22.3511148,78.6677428
Edmond J. Safra Foundation,Switzerland,1,46.7985624,8.2319736
Edward S. Harkness Eye Institute,United States,1,40.84036225,-73.94255465
Edwards Lifesciences,Singapore,1,1.347107,103.9677085
Edwards Lifesciences Corporation,United States,1,39.7837304,-100.445882
Eesti Maa?likool,Estonia,1,58.39022235,26.69582521
EF Clif,Spain,1,44.1573517,28.57630437
Effective Basic Services (eBASE) Africa,Cameroon,1,4.6125522,13.1535811
Egas Moniz School of Health and Science,Portugal,1,39.6621648,-8.1353519
Egyptian Liver Research Institute and Hospital (ELRIAH),Egypt,1,26.2540493,29.2675469
Ehime University Graduate School of Medicine,Japan,1,36.5748441,139.2394179
EHT,Thailand,1,-15.7920218,-47.8226674
"Eidgen?ssische Forschungsanstalt f?r Wald, Schnee und Landschaft WSL",Switzerland,1,46.7985624,8.2319736
Einstein Healthcare Network,United States,1,40.0329861,-75.1791515
Ekiti State University,Nigeria,1,9.6000359,7.9999721
EKU KRC,Hungary,1,47.1817585,19.5060937
Elanco Animal Health,United Kingdom,1,46.2145861,-63.49742651
Elanco Animal Health,Switzerland,1,46.2145861,-63.49742651
Elaphe Ltd.,Slovenia,1,46.1199444,14.8153333
"Electric Power Development Co.,LTD",Japan,1,36.5748441,139.2394179
"Electric Power Research Institute, Inc",United States,1,39.7837304,-100.445882
Electrical Engineering Department,Pakistan,1,13.27555765,100.9254038
Electrochemistry and Natural Product Research Unit,Thailand,1,14.8971921,100.83273
Electronics and Telecommunications Research Institute,South Korea,1,35.2255521,126.8444868
Electrophysiology and Heart Modeling Institute,France,1,46.603354,1.8883335
Elizabeth Glaser Pediatric AIDS Foundation,United States,1,-6.769171,39.27398281
Elmhurst Hospital Center,United States,1,40.74477475,-73.88565053
Elsan Hospital,France,1,43.4353794,6.7558634
Elsevier B.V.,Netherlands,1,52.3932882,4.8372105
Elson S. Floyd College of Medicine,United States,1,39.7837304,-100.445882
Embedded System and Power Electronics Research Group,Indonesia,1,-2.4833826,117.8902853
EmCyte Corporation,United States,1,39.7837304,-100.445882
Emerging Industries Institute Shanghai University,China,1,35.0000663,104.999955
Emerging Markets,Singapore,1,51.5234066,-0.1026775
Emilio Aguinaldo College,Philippines,1,14.5824218,120.9863482
Emma Kinderziekenhuis,Netherlands,1,52.2434979,5.6343227
Emory Eye Center,United States,1,39.7837304,-100.445882
Emory Healthcare,United States,1,33.79408965,-84.3192226
Empa - Swiss Federal Laboratories for Materials Science and Technology,Switzerland,1,46.7985624,8.2319736
Emporia State University,United States,1,39.7767377,-105.0511037
Endocrinology and Metabolism Research Institute (TUMS),Iran,1,32.6475314,54.5643516
ENEA Centro Ricerche Casaccia,Italy,1,42.040126,12.30203785
Energy Research Corporation,United States,1,39.7837304,-100.445882
Entomology,Cambodia,1,-12.35484185,130.8854801
Environment,Australia,1,55.9374191,-3.178812923
Environmental Conservation Department,Myanmar,1,16.9136797,96.2553265
Environmental Engineering Association,Thailand,1,14.8971921,100.83273
ENYO-Pharma,France,1,46.603354,1.8883335
Epatocentro Ticino,Switzerland,1,46.7985624,8.2319736
EPE,Portugal,1,52.3270371,5.963194502
Epidemiological Laboratory,Sudan,1,34.0678644,-102.524362
Erebouni Medical Center,Armenia,1,40.1306182,44.52331221
Erie County Medical Center,United States,1,42.9263064,-78.83246089
"Eriez Magnetics Japan Co., Ltd.",Japan,1,36.5748441,139.2394179
Eritrea Institute of Technology,Eritrea,1,15.2416037,38.77376574
Ernest Mario School of Pharmacy,United States,1,40.52355645,-74.46764486
Ernst Str?ngmann Institut gGmbH,Germany,1,51.1638175,10.4478313
Erzurum Teknik ?niversitesi,Turkey,1,39.9233115,41.22487624
Escola de Ensino M?dio do Campo Florestan Fernandes,Brazil,1,-10.3333333,-53.2
Escola de Ensino M?dio do Campo Francisco Ara?jo Barros,Brazil,1,-10.3333333,-53.2
"Escola Nacional de Sa?de P?blica, Universidade Nova de Lisboa",Portugal,1,39.6621648,-8.1353519
"ESCP Europe Business School, Paris",France,1,46.603354,1.8883335
Esfarayen University of Technology,Iran,1,32.6475314,54.5643516
Eskenazi Health,United States,1,39.77652045,-86.18302084
Eski?ehir Osmangazi ?niversitesi Tip Fak?ltesi,Turkey,1,39.7513231,30.49051296
ESMO,Switzerland,1,57.3519444,16.4983333
ESRC-funded STEPS Centre,United Kingdom,1,54.7023545,-3.2765753
Essex Business School,United Kingdom,1,51.87847285,0.942170015
ESTEC - European Space Research and Technology Centre,Netherlands,1,52.21791305,4.421847847
Etablissement Hospitali?re Sp?cialise Emir Abdelkader CEA Service d'Oncologie P?diatrique,Algeria,1,28.0000272,2.9999825
ETFLIN,Indonesia,1,-2.4833826,117.8902853
Ethiraj College For Women,India,1,13.06373885,80.25846288
Eugenideio Hospital,Greece,1,37.97851995,23.754887
Eurac Research,Italy,1,46.49427315,11.3462849
"EURAC Research, Institute for Biomedicine",Italy,1,42.6384261,12.674297
"Eureka Scientific, Inc.",United States,1,39.7837304,-100.445882
Eureka-Architectural Design and Engineering,Japan,1,36.5748441,139.2394179
Europa-Universit?t Viadrina Frankfurt (Oder),Germany,1,51.1638175,10.4478313
European AIDS treatment group (EATG),Switzerland,1,46.7985624,8.2319736
European Association for the Study of Obesity,United Kingdom,1,54.7023545,-3.2765753
European Biomedical Research Institute of Salerno (EBRIS),Italy,1,42.6384261,12.674297
European Centre for Living Technology,Italy,1,42.6384261,12.674297
European Commission Joint Research Centre,Belgium,1,50.6402809,4.6667145
European Federation of Organizations for Medical Physics,Netherlands,1,52.2434979,5.6343227
European Federation of Radiographer Societies,Belgium,1,50.6402809,4.6667145
European Liver Patients' Association,Belgium,1,50.6402809,4.6667145
European Medicines Agency,Netherlands,1,51.5065973,-0.0263444
European Molecular Biology Laboratory,United Kingdom,1,49.38517905,8.70994194
European Molecular Biology Laboratory Heidelberg,Germany,1,49.38517905,8.70994194
European Public Health Alliance,Belgium,1,50.6402809,4.6667145
European Radiation Dosimetry Group,Germany,1,51.1638175,10.4478313
European Society of Radiology,Austria,1,47.59397,14.12456
European Space Agency - ESA,France,1,48.84813895,2.304303138
European Space Astronomy Centre,Spain,1,40.4434564,-3.952408606
European Synchrotron Radiation Facility,France,1,45.2084292,5.688105343
European University of Bangladesh,Bangladesh,1,23.7737802,90.3664103
Evaluation des Technologies de Sant? et des Pratiques M?dicales (METRICS),France,1,46.603354,1.8883335
Evangelische Lungenklinik Berlin-Buch,Germany,1,52.6309268,13.50664989
Evangelisches Klinikum Cologne Weyertal,Germany,1,51.1638175,10.4478313
Evidera,India,1,22.3511148,78.6677428
Evoleo Technology Pty Ltd.,Portugal,1,39.6621648,-8.1353519
Ewha Womans University,South Korea,1,37.5643371,126.9468925
Excellence Center in Regenerative Dentistry,Thailand,1,14.8971921,100.83273
Experimental,Italy,1,14.7643759,-83.8106927
Expert Surveillance Interface H/A/E FAO-ECTAD,Guinea,1,10.7226226,-10.7083587
ExxonMobil,Chad,1,51.24803815,4.347822227
Eye and Ent Hospital of Fudan University,China,1,31.2109432,121.4487418
Eyvanekey University,Iran,1,35.3417282,52.07848202
F.C.E. ARENSIA Exploratory Medicine LLC,Moldova,1,47.2879608,28.5670941
FAA,Thailand,1,10.0359509,-10.76962817
FAA-Emili Sagol Creative Arts Research and Innovation for Well-being Center at CU,Thailand,1,14.8971921,100.83273
FABI,South Africa,1,-8.2548567,15.305693
Facolt? di Farmacia e Medicina,Italy,1,42.6384261,12.674297
Faculdade de Ci?ncias M?dicas e da Sa?de de Juiz de Fora (SUPREMA),Brazil,1,-10.3333333,-53.2
"Facultad de Ciencias Exactas, Universidad Nacional de La Plata",Argentina,1,-34.9964963,-64.9672817
Facultad de Medicina,Argentina,1,-34.5997479,-58.3977392
Facultad de Medicina de la Universidad Aut?noma de Madrid,Spain,1,40.48256135,-3.690600669
Facult? de M?decine Annaba,Algeria,1,36.91227435,7.748674237
Facult? de Sant?,France,1,48.5284366,2.6544161
Facult? des sciences de la sant? – Zinder –,Niger,1,17.7356214,9.3238432
Facult? des Sciences de Monastir,Tunisia,1,35.7647647,10.80575161
"Facult? des Sciences et Techniques de F?s, Universit? Sidi Mohamed Ben Abdellah",Morocco,1,28.3347722,-10.37133791
Faculty for Legal and Business Studies Dr Lazar Vrkati?,Serbia,1,44.02432285,21.07657433
Faculty of Allied Health Sciences,Thailand,1,7.268231,80.6065741
Faculty of Asociated Medical Sciences (PHPT/IRD),Thailand,1,14.8971921,100.83273
Faculty of Business and Economics,Australia,1,35.332445,33.27695324
Faculty of Civil Engineering Mientrung University of Civil Engineering,Viet Nam,1,15.9266657,107.9650855
Faculty of Dental Medicine and Health,Croatia,1,45.3658443,15.6575209
Faculty of Dentistry,Thailand,1,1.2957549,103.7836142
Faculty of Engineering,Australia,1,50.1292524,14.37363475
Faculty of Engineering &amp; Technology,Egypt,1,26.2540493,29.2675469
Faculty of Geo-Information Science and Earth Observation – ITC,Netherlands,1,52.2378557,6.8544216
Faculty of Graduate School,United States,1,9.967689731,8.8807379
Faculty of Health,Australia,1,35.74703615,51.38069321
Faculty of Health and Medicine,Indonesia,1,3.0403019,101.7944986
Faculty of Health Sciences,Greece,1,53.3428954,-6.2520062
Faculty of Health Sciences,Portugal,1,53.3428954,-6.2520062
Faculty of Humanities and Social Sciences,United Kingdom,1,45.7963913,15.97163176
Faculty of Medicine,Indonesia,1,51.4900362,-0.172080849
Faculty of Medicine,Finland,1,51.4900362,-0.172080849
Faculty of Medicine &amp; Surgery,Malta,1,35.8885993,14.4476911
Faculty of Medicine and Health Sciences,United Kingdom,1,51.9940086,-0.990145973
Faculty of Medicine and Health Sciences,Malaysia,1,51.9940086,-0.990145973
Faculty of Medicine MAZUMS,Iran,1,32.6475314,54.5643516
Faculty of Nursing,Egypt,1,32.00863095,35.87581687
Faculty of Nursing Sciences,Laos,1,27.4615724,89.63974942
Faculty of Pharmaceutical Science,Japan,1,36.5748441,139.2394179
Faculty of Pharmaceutical Sciences,Japan,1,13.7435459,100.5313458
Faculty of Pharmaceutical Sciences,Canada,1,13.7435459,100.5313458
"Faculty of Physics, University of Rijeka",Croatia,1,45.3658443,15.6575209
Faculty of Science,Japan,1,36.71533125,-4.47271128
Faculty of Science and Medicine,Switzerland,1,6.0510213,116.1315377
Faculty of Science and Technology,Thailand,1,22.1323955,113.5431347
"Faculty of Science and Technology, Lancaster University",United Kingdom,1,54.7023545,-3.2765753
"Faculty of Science, Ibn Tofail University",Morocco,1,28.3347722,-10.37133791
"Faculty of Science, Medicine and Health",Australia,1,-24.7761086,134.755
Faculty of Social and Political Sciences,Indonesia,1,-8.6722866,115.2192878
Faculty of Social Sciences,Pakistan,1,22.1290109,113.5432955
Faculty of Social Sciences &amp; Health,United Kingdom,1,54.7023545,-3.2765753
Faculty of Sport and Health Sciences,Thailand,1,14.8971921,100.83273
Faculty of Veterinary Medicine,Japan,1,13.8445975,100.5773825
Faculty of Women - Ain Shams University,Egypt,1,26.2540493,29.2675469
Fairfield General Hospital,United Kingdom,1,53.600969,-2.2568953
Faith to Action Network,Kenya,1,1.4419683,38.4313975
Fakultn? Nemocnice Hradec Kr?lov?,Czech Republic,1,50.2020917,15.8259113
Family Center for Research with Ubuntu (FAMCRU),South Africa,1,-28.8166236,24.991639
Fang Hospital,Thailand,1,19.91378405,99.20622552
FAO Country Office for Vietnam,Viet Nam,1,15.9266657,107.9650855
"Far Eastern Branch, Russian Academy of Sciences",Russian Federation,1,64.6863136,97.7453061
Far Eastern Federal University,Russian Federation,1,43.11562325,131.900814
Far Technologies,Turkey,1,52.23020815,-0.88257194
Farm Chokchai(?),Thailand,1,14.6564343,101.3461955
"FASMAC Co., Ltd.",Japan,1,36.5748441,139.2394179
Fatima Jinnah Dental College,Pakistan,1,24.8143481,67.1109962
Fatima University Medical Center,Philippines,1,14.6780788,120.9804708
Fay W. Boozman College of Public Health,United States,1,39.7837304,-100.445882
FDNA Inc,United States,1,39.7837304,-100.445882
Federal Center of Brain Research and Neurotechnologies of the FMBA of Russia,Russian Federation,1,64.6863136,97.7453061
Federal Government Poly Clinic,Pakistan,1,30.3308401,71.247499
Federal Government Polyclinic Postgraduate Medical Institute,Pakistan,1,30.3308401,71.247499
Federal Medical Centre Nigeria,Nigeria,1,6.4841279,3.380667877
"Federal Research Centre of Nutrition, Biotechnology and Food Safety",Russian Federation,1,64.6863136,97.7453061
"Federal Scientific Research Center ""Crystallography and photonics"" of Russian Academy of Sciences",Russian Federation,1,64.6863136,97.7453061
Federal University,Nigeria,1,55.7931158,49.1245956
Federal University of Health Science of Porto Alegre,Brazil,1,-10.3333333,-53.2
Federal Urdu University of Arts,Pakistan,1,24.9111148,67.08943212
Federation of American Scientists,United States,1,39.7837304,-100.445882
Federation of Thai Industries,Thailand,1,14.8971921,100.83273
Federation University Australia,Australia,1,-27.4648813,153.0282355
Fern Research Foundation,New Zealand,1,-41.5000831,172.8344077
Fersens v?g,Sweden,1,55.59868632,12.9960159
Ferticity Fertility Clinics,India,1,22.3511148,78.6677428
Fertility Clinic,Belgium,1,23.5952202,58.4225315
Field School of Archaeology,Myanmar,1,18.8281906,95.2926694
Field Science Education and Research Center,Japan,1,36.5748441,139.2394179
Field Scientific Observation &amp; Research Base of Karst Eco-environments at Nanchuan in Chongqing,China,1,35.0000663,104.999955
Filatov Institute of Eye Diseases and Tissue Therapy,Ukraine,1,46.4546611,30.7622858
FinnGen,Finland,1,63.2467777,25.9209164
Finnish Meteorological Institute,Finland,1,60.2036887,24.9612813
Fiona Stanley Hospital,Australia,1,-32.0695563,115.8476646
First Department of Internal Medicine,Hungary,1,47.1817585,19.5060937
First Estate and Consultants Co.,Thailand,1,14.8971921,100.83273
Fiscal Policy Research Institute,Thailand,1,14.8971921,100.83273
Fisk University,United States,1,36.16707125,-86.80390652
Florencia,Colombia,1,43.7697955,11.2556404
Florida Division of Plant Industry,United States,1,29.63498675,-82.37113781
Florida Hospital,United States,1,28.574324,-81.3711956
Florida Southern College,United States,1,28.0304561,-81.94554251
Florida State University College of Medicine,United States,1,39.7837304,-100.445882
Flow Innovation-Research for Science and Technology Laboratories (Firstlabs),Thailand,1,14.8971921,100.83273
Fluxim AG,Switzerland,1,46.7985624,8.2319736
Focal Intelligence Co Ltd,Thailand,1,14.8971921,100.83273
Folkh?lsan,Finland,1,60.18695975,24.91385092
FOM University of Applied Sciences,Germany,1,51.1638175,10.4478313
Fondation Bordeaux Universit?,France,1,46.603354,1.8883335
Fondation M?rieux,France,1,45.89279695,6.168409098
Fondazione IFOM Istituto Firc di Oncologia Molecolare,Italy,1,42.6384261,12.674297
Fondazione Poliambulanza Istituto Ospedaliero,Italy,1,45.52103125,10.23693589
Fondazione Policlinico Universitario Campus Bio-Medico,Italy,1,42.6384261,12.674297
Food and Agriculture Organization of the United Nations (FAO),Thailand,1,14.8971921,100.83273
"Food and Drug Administration, Center for Devices and Radiological Health",United States,1,39.7837304,-100.445882
Foong Skin Specialist Clinic,Malaysia,1,4.5693754,102.2656823
Fooyin University,Taiwan,1,22.6086545,120.3948659
